KAISHA_CODE,TOSAN_FLG,URIAGE,JUGYOIN_SU,SHIHON_KIN,SOU_SHIHON,JIKO_SHIHON,SO_SHIHON_KEIJO_RIEKI_RITU,SO_SHIHON_KIGYO_SHUEKI_RITU,SO_SHIHON_ZEIBIKIMAE_RIEKI_RITU,URIAGE_EIGYO_HIYO_RITU,URIAGE_GENKA_RITU,URIAGE_HANKANHI_RITU,URIAGE_EIGYO_GAI_SHUEKI_RITU,URIAGE_EIGYO_GAI_HIYO_RITU,URIAGE_KEIJO_RIEKI_RITU,URIAGE_ZEIBIKIMAE_RIEKI_RITU,URIAGE_TOKI_RIEKI_RITU,URIAGE_KINYU_SHUSHI_RITU,URIAGE_KINRI_FUTAN_RITU,SHIHON_KIN_BAI_RITU,SO_SHIHON_KAITEN_KIKAN,KOTEI_SHISAN_KAITEN_KIKAN,YUKEI_KOTEI_SHISAN_KAITEN_KIKAN,URIKAKE_KAITEN_KIKAN,TANAOROSHI_KAITEN_KIKAN,SHOHIN_KAITEN_KIKAN,KAIIRE_SAIMU_KAITEN_KIKAN,SHIHARAI_TEGATA_KAITEN_KIKAN,KAIKAKE_KAITEN_KIKAN,GEN_YOKIN_TEMOCHI_NISSU
C03639,0,648081,17,50000,1583,246,4.74,6.55,0.3,88.87,73.91,14.97,1.76,3.62,9.27,0.58,0.54,-3.1,3.52,4.02,23.45,19.55,16.29,1.39,0.61,0.32,3.23,2.77,0.46,24.7
C03655,0,972982,70,80000,1354,940,0.11,0.14,0.11,101.44,90.63,10.81,1.75,0.18,0.12,0.12,0.1,0.1,0.03,11.75,13.36,4.16,3.73,1.43,0.12,0.12,0.58,0,0.58,148.21
C03702,0,5326908,68,60000,8214,4686,4.01,4.12,3.25,96.54,91.55,5,1.73,0.25,4.94,4.01,2.8,0.87,0.14,78.12,14.8,2.53,2.05,1.94,1.68,0.3,3.3,0.84,2.47,25.47
C03704,0,602992,25,10000,1090,536,1.21,1.84,1.87,99.07,88.54,10.52,1.73,0.92,1.74,2.7,2.69,-0.88,0.92,53.69,17.36,8.08,6.36,1.36,3.32,0,0.93,0,0.93,94.22
C03714,0,1488719,83,100000,1686,238,-5.25,-3.77,-5.25,104.81,88.45,16.36,1.72,1.66,-4.75,-4.75,-4.78,-1.24,1.34,2.39,10.87,4.86,3.35,1.47,1.66,0.17,2.22,0.71,1.51,46.98
C03740,0,200265,24,25250,312,266,-10.23,-10.05,-10.24,114.15,58.65,55.49,1.71,0.32,-12.76,-12.78,-12.9,0.98,0.21,10.56,14.97,6.03,3.76,1.56,0.3,0,1.11,0.63,0.49,209.41
C03791,0,2125738,162,50000,2613,799,1.27,1.64,1.39,100.07,80.81,19.26,1.69,0.37,1.25,1.37,0.89,-0.32,0.37,15.99,11.8,3.11,2.37,1.09,0.77,0.31,3.04,1.9,1.14,114.68
C03799,0,45577,3,10000,27,-85,-6.94,-1.69,-6.83,102.5,76.5,26,1.69,2.58,-3.4,-3.35,-3.47,-2.56,2.57,-8.57,5.88,2.95,2.81,0.76,0.25,0,1.37,1.13,0.24,56.82
C03827,0,353030,40,11000,404,-335,2.67,2.67,2.66,99.22,85.46,13.77,1.67,0,2.45,2.43,2.39,,0,-28.45,11,9.15,8.87,1.06,0.73,0.73,0.56,0,0.56,1.34
C03833,0,884614,48,110000,1058,385,-1.87,-1.13,9.1,101.53,84.42,17.11,1.67,1.94,-1.79,8.71,4.16,-0.68,0.71,3.5,11.49,6.72,6.07,1.31,1.03,0.21,0.74,0,0.74,63.75
C03858,0,549103,26,37800,1580,1148,0.41,0.58,0.76,99.24,67.29,31.96,1.66,1.47,0.94,1.75,1.73,-0.23,0.39,30.39,27.63,12.67,9.25,1.23,5.41,5.4,0.6,0.45,0.15,205.94
C03878,0,503018,20,40000,346,119,3.38,3.95,9.04,99.47,89.7,9.77,1.65,0.31,1.86,4.98,3.12,-0.31,0.31,2.98,6.62,4.07,3.14,1.13,0.44,0,0.75,0,0.75,16.81
C03907,1,443933,16,15000,292,-54,-15.58,-12.8,-15.58,108.38,98.42,9.96,1.63,1.47,-8.22,-8.22,-8.25,-1.46,1.47,-3.63,6.33,3.38,3.32,0.67,1.46,0.14,0.4,0,0.4,21.69
C03909,0,2380973,38,175500,3309,937,2.67,3.12,2.63,98.11,84.27,13.84,1.63,0.55,2.97,2.93,2.76,-0.3,0.49,5.07,13.34,4.3,1.24,1.94,1.74,0.79,3.77,2.59,1.18,78.91
C03955,0,1012186,106,50000,1550,789,1.21,1.71,0.08,99.52,88.69,10.84,1.61,0.62,1.48,0.1,0.07,-0.57,0.62,15.79,14.71,4.92,3.22,1.45,2.24,1.54,1.86,1.43,0.43,110.16
C03977,0,832842,43,100000,1338,581,1.78,2.01,0.97,97.6,86.77,10.83,1.61,1.73,2.28,1.24,0.7,-0.27,0.3,5.82,15.43,1.75,1.45,1.15,1.16,0.99,2.34,0,2.34,250.82
C03990,0,1284628,52,90000,808,349,-9.16,-8.93,-9.16,105.86,94.97,10.9,1.6,0.35,-4.61,-4.61,-2.92,-0.12,0.12,3.88,6.04,1.77,1.16,2.46,1.33,0.48,0.66,0,0.66,2.35
C04004,0,296679,10,31500,551,-91,4.64,7.38,4.2,90.45,81.04,9.42,1.59,4.24,6.9,6.25,6.2,-4,4.08,-2.92,17.85,8.86,8.06,1.37,4.97,1.11,0.83,0,0.83,40.12
C04007,0,282816,21,650,335,-48,0.22,2.22,0.22,99.21,87.6,11.61,1.59,2.17,0.2,0.2,0.18,-1.9,1.9,-28.45,11.38,4.92,3.19,1.16,1.05,1.05,0.76,0,0.76,49.69
C04012,0,18354420,377,70000,8317,2147,3.67,4.47,3.74,99.1,81.13,17.96,1.59,1.16,1.33,1.35,0.69,-0.15,0.29,30.68,4.35,1.88,1.14,1.08,0.5,0.44,0.99,0.41,0.58,1.99
C04084,0,1213411,59,20000,2479,1044,1.39,1.98,1.12,97.85,81.19,16.65,1.56,1.43,2.28,1.83,1.5,-0.8,0.97,52.22,19.62,10.9,9.74,1.14,1.46,0.86,0.19,0,0.19,102.89
C04115,0,1131828,69,18000,1888,-30,-3.44,-1.71,-3.44,103.83,85.47,18.36,1.55,2.3,-4.59,-4.59,-4.59,-2.29,2.3,-1.68,16.02,4.56,3.82,1.4,5.07,0.88,3.29,2.78,0.51,110.05
C04121,0,91292,8,40000,82,-6,-12.42,-10.77,-13.22,109.23,85.7,23.53,1.54,1.34,-9.03,-9.61,-9.77,-1.2,1.2,-0.16,8.73,2.81,1.9,1.02,1.55,0.53,0.64,0.64,0,47.41
C04132,0,351357,19,26200,859,246,2.32,2.95,8.79,95.47,64.16,31.3,1.54,1.54,4.54,17.2,10.56,-0.54,1.24,9.42,23.48,16.46,8.09,0.73,1.79,1.32,1.33,1.19,0.14,79.69
C04143,0,17066400,793,1000000,37213,17082,5.81,5.82,-0.66,90.98,77.64,13.34,1.54,0.42,10.14,-1.16,-3.34,1.25,0.02,17.06,20.93,3.98,2.89,0,2.35,0,0,0,0,165.02
C04146,0,1893199,101,20000,5022,1548,0.3,1.23,0.3,98.85,73.12,25.73,1.53,2.04,0.64,0.64,0.63,-1.78,1.96,77.42,25.47,11.83,7.31,1.54,6.36,1.64,0.27,0,0.27,87.34
C04161,0,237526,8,3000,110,-104,-23.73,-21.91,-23.73,109.72,98.5,11.22,1.53,0.68,-8.86,-8.86,-8.91,-0.68,0.68,-28.45,4.48,0.4,0.38,1.46,1.99,1.21,2.8,1.37,1.43,15.86
C04189,0,3569031,128,87820,5051,1937,3.18,3.94,2.41,97.03,86.13,10.9,1.52,0.89,3.6,2.73,1.53,0.2,0.87,22.06,13.59,6.69,4.43,1.25,1.32,1.18,2.84,2.26,0.58,46.23
C04244,0,149576,9,3000,87,-3,-25.1,-23.35,-24.58,112.41,88.14,24.28,1.49,0.82,-11.74,-11.5,-11.5,-0.82,0.82,-1.14,5.61,1.4,1.24,1.79,0.82,0.24,0.44,0,0.44,44.72
C04250,0,10048550,174,100000,14799,10559,-0.08,0.09,0.05,101.39,93.37,8.02,1.49,0.2,-0.1,0.06,0.05,-0.06,0.2,105.59,14.14,6.58,5.85,0.96,2.76,1.17,2.07,1.16,0.91,51.67
C04255,0,878716,39,32000,1275,807,3.22,3.53,3.26,97.38,75.63,21.75,1.48,0.36,3.74,3.78,2.27,-0.35,0.36,25.24,13.93,5.18,4.06,1.08,1.4,0.03,2.62,2.2,0.41,147.72
C04276,0,37787200,429,11026000,66464,37625,5.21,5.24,4.82,93.42,83.68,9.74,1.48,0.64,7.41,6.86,4.26,0.3,0.04,4.77,17.06,6.64,4.42,2.59,4.14,2.13,0.79,0.19,0.6,52.79
C04278,0,313142,20,30000,1962,1922,0.86,0.86,0.86,97.14,75.23,21.92,1.48,0,4.34,4.31,3.71,0.23,0,64.1,60.18,16.67,11.01,2.01,0.66,0.21,0.79,0,0.79,645.17
C04299,0,854087,22,50000,486,104,-0.34,2.19,-0.37,100.46,94.08,6.38,1.47,1.17,-0.16,-0.17,-0.19,-1.15,1.15,2.1,5.47,2.07,1.78,1.17,0.69,0.38,0.2,0,0.2,46.04
C04306,0,4670149,100,40000,4585,2684,4.3,4.59,4.54,97.56,83.53,14.03,1.47,0.53,3.38,3.57,2.34,0,0.22,67.1,9.43,4.36,3.99,1.91,1.15,0.32,2.11,1.27,0.84,25.26
C04322,0,2493096,70,30000,2822,1546,4.29,4.53,4.83,97.21,84.45,12.76,1.46,0.37,3.88,4.38,2.54,0.24,0.22,51.55,10.87,4.84,3.73,1.15,1.22,0.28,0.87,0.41,0.45,15.74
C04332,0,106516,17,17000,139,-69,-13.45,-10.68,-15.13,109.82,83.36,26.46,1.45,5.68,-14.05,-15.8,-15.94,-2.84,2.9,-4.11,12.54,8.51,7.84,0.97,2.04,0,2.57,1.74,0.82,22
C04357,0,912636,21,35000,1364,1105,5.84,6,5.92,94.28,75.79,18.49,1.45,0.19,6.98,7.09,4.88,-0.17,0.19,31.59,14.36,8.08,7.33,1.37,1.79,0.37,0.88,0,0.88,52.98
C04361,0,1096501,23,10000,1120,88,1,2.58,1.03,98.87,92.52,6.35,1.44,1.76,0.81,0.84,0.58,-1.3,1.3,8.84,9.81,1.98,1.11,2.32,2.19,0,1.39,0,1.39,77.14
C04380,0,2018197,170,30000,2679,1820,12.42,12.69,12.5,87.82,75.41,12.41,1.43,0.41,13.2,13.28,8.19,-0.23,0.28,60.7,12.75,4.49,2.95,1.14,0.2,0,0.88,0.82,0.06,205.83
C04421,0,117171,6,5000,252,70,-3.44,-2.79,-3.48,106.14,30.01,76.13,1.42,1.21,-5.93,-6,-6.08,-1.1,1.12,14.1,20.68,10.79,9.13,1.77,2.19,2.13,0.66,0,0.66,171.69
C04422,0,229452,21,516905,1308,-467,-15.82,-13.6,-20.52,162.17,113.27,29.43,1.42,11.42,-72.08,-75.73,-76.04,-8.88,9.25,-1.76,54.73,43.65,39.42,0.44,6.02,5.21,3.53,1.07,2.46,22.54
C04437,0,713891,10,10000,380,0,4.07,5.81,4.11,98.73,85.72,13,1.42,0.96,1.74,1.75,1.74,-0.73,0.74,0.06,5.11,0.75,0.57,2.6,0.42,0,2.72,0.95,1.76,34.84
C04444,0,114440,6,10000,126,-36,-3.52,-0.66,-18.35,101.99,88.47,13.52,1.41,2.54,-3.12,-16.24,-16.29,-2.52,2.54,-3.68,10.62,5.44,4.73,0.92,0,0,0.74,0.3,0.45,48.31
C04461,0,2851655,82,60000,2340,-288,2.99,5,1.22,98.12,91.39,6.73,1.41,1.33,1.97,0.8,0.8,-1.29,1.32,-4.81,7.88,3.09,3.01,1.53,1.03,0.58,1.58,1.08,0.49,50.21
C04467,0,123951,7,3000,80,20,2.84,3.52,3.03,99.57,77.83,21.74,1.4,0.35,1.48,1.58,1.14,-0.35,0.35,6.99,6.26,0.98,0.7,2.21,0.71,0,1.19,0,1.19,50.2
C04475,0,6323395,170,87950,5878,2997,5.75,6.31,3.31,96.71,86.08,10.63,1.4,0.42,4.27,2.46,1.67,-0.31,0.42,34.08,8.93,1.83,1.73,1.28,1.41,0,2.24,0,2.24,97.02
C04491,0,632185,36,25000,493,-17,-9.07,-5.98,-8.69,104.83,95.88,8.96,1.39,2.22,-5.67,-5.43,-5.45,-1.91,1.93,-0.7,7.5,4.46,4.34,1.36,0.52,0,0.73,0.13,0.6,21.68
C04494,0,795131,26,45000,2716,1809,1.81,3.34,-22.97,91.93,75.17,16.77,1.39,4.5,4.95,-62.78,-62.8,-3.9,4.18,40.21,32.8,2.1,0.99,0.49,4.63,3.84,0.14,0,0.14,73.11
C04506,0,916970,49,20000,1387,674,6.85,7.47,6.77,92.34,82.43,9.91,1.38,0.75,8.29,8.2,4.97,-0.69,0.75,33.76,14.53,5.45,4.9,2.04,0.43,0.36,0.53,0,0.53,120.35
C04616,0,634413,35,5000,473,99,-37.15,-35.52,-36.94,122.53,105.72,16.81,1.34,0.98,-22.17,-22.04,-22.05,-0.97,0.98,19.82,7.16,1.76,1.48,0,4.32,0,0.66,0,0.66,32.27
C04634,0,4936805,126,50000,7000,903,2.42,3.94,1.61,94.78,82.63,12.15,1.34,3.81,2.75,1.83,1.6,-0.44,1.72,18.07,13.61,4.82,3.2,2.97,1.71,0.99,0.44,0,0.44,86.41
C04647,0,143189,36,22700,115,30,1.69,3,1.76,99.4,49.74,49.65,1.33,0.84,1.09,1.14,0.76,-0.84,0.84,1.33,7.72,4.54,4.53,1.23,1.28,0,0.34,0,0.34,16.36
C04661,0,161625,42,10000,246,8,-17.36,-15.28,-19.02,116.2,105.43,10.77,1.32,6.29,-21.17,-23.19,-23.27,-2.52,2.53,0.89,14.63,6.69,6.5,1.36,1.72,1.2,0.7,0.23,0.46,25.6
C04664,0,850380,42,98000,730,-69,-4.06,-2.06,-2.42,102.42,94.4,8.03,1.32,1.69,-2.79,-1.66,-1.69,-1.36,1.38,-0.71,8.25,5.9,5.8,1.16,0.78,0.48,1.51,1.28,0.23,3.54
C04709,0,2345628,85,52500,3831,1095,3.55,4.42,3.05,95.53,86.91,8.62,1.31,1.15,4.63,3.98,2.05,-1.09,1.14,20.86,15.68,9.95,8.06,1.58,1.24,0.04,1.31,0.68,0.63,84.88
C04727,0,946165,35,95000,2300,1352,1.49,,1.47,97.45,87.62,9.83,1.3,0.96,2.9,2.86,1.52,,0,14.24,23.35,7.11,4.41,1.42,1.47,0.15,1.14,0,1.14,140.59
C04782,0,396113,21,20000,301,-34,-6.55,-4.58,-7.4,104.07,91.96,12.11,1.28,1.2,-4,-4.51,-4.55,-1.2,1.2,-1.72,7.32,4.41,3.97,1.03,0.79,0.23,0.78,0,0.78,23.56
C04807,0,5617115,290,91250,11238,5631,0.84,1.44,0.78,98.91,84.57,14.34,1.28,1.03,1.34,1.24,1.01,-0.96,0.97,61.76,19.21,9.97,6.58,3.32,1.27,1.27,1.12,0,1.12,114.26
C04810,1,200394,14,60000,386,-306,-18.23,-13.51,-10.61,96.73,76.45,20.28,1.27,17.07,-28.14,-16.37,-16.56,-7.1,7.29,-5.11,18.52,13.8,4.42,2.62,0.98,0.98,0.81,0,0.81,15.53
C04819,0,2582171,50,25000,2524,1271,10,10.62,9.3,92.55,78.1,14.45,1.27,0.9,7.82,7.27,4.41,-0.29,0.49,50.86,9.39,4.55,3.29,1.76,1.26,0.79,1.42,1.08,0.35,31.6
C04834,0,1078533,21,20000,1516,831,4.43,4.81,1.71,95.79,83.96,11.83,1.27,0.49,4.98,1.93,1.27,-0.43,0.43,41.57,13.5,5.62,3.26,3.03,1.54,0,0.79,0.04,0.76,46.04
C04854,0,535481,29,50000,765,134,0.05,1.29,-0.04,99.78,79.59,20.19,1.26,1.43,0.05,-0.05,-0.07,-1.42,1.43,2.7,13.73,5.57,4.77,2.03,1,0.49,1.93,1.48,0.45,137.29
C04860,0,519033,16,48000,512,82,2.4,2.84,2.39,98.74,77.4,21.34,1.26,0.62,1.9,1.89,1.26,-0.34,0.35,1.71,9.47,2.88,2.7,1.96,2.54,2.54,0.82,0,0.82,9.76
C04900,0,3442603,79,100000,3716,454,1.48,2.34,0.5,99.14,84.74,14.39,1.25,0.84,1.27,0.43,0.38,-0.57,0.74,4.55,10.36,4.18,3.25,1.85,1.71,1.12,2.57,1.28,1.29,40.91
C04906,0,2089016,72,300000,2533,-445,0.2,1.28,0.19,100,85.88,14.12,1.24,1.05,0.19,0.19,0.07,-1.05,1.05,-1.48,11.64,8.02,8.01,1.37,0.73,0.03,3.17,1.17,2,34.02
C04920,0,1243355,42,25000,942,91,-1.36,0,-0.98,101.25,86.35,14.89,1.24,0.82,-0.83,-0.6,-0.61,-0.82,0.82,3.66,7.28,3.45,2.67,1.8,0.63,0,1.22,0.4,0.82,34.7
C04925,0,411306,23,20000,666,248,-0.31,0.68,-0.06,100.27,78.37,21.9,1.24,1.37,-0.4,-0.08,-0.08,-1.27,1.28,12.43,15.55,7.52,7.47,2.12,1.3,0.5,2.08,0,2.08,90.55
C04949,0,175162,8,1000,150,-12,0.33,0.74,0.33,100.72,63.26,37.46,1.23,0.28,0.23,0.23,0.19,-0.28,0.28,-12.32,8.22,1.59,1.2,1.6,2.45,2.45,4.33,0,4.33,60.85
C04958,0,872862,26,10000,833,241,7.54,7.81,6.32,95.23,82.2,13.02,1.23,0.24,5.76,4.83,3.37,-0.21,0.21,24.2,9.16,5.02,4.72,1.06,0.62,0.25,0.54,0,0.54,27.43
C04969,0,601282,35,10000,1061,151,1.76,2.41,0.2,97.83,88.36,9.47,1.23,0.92,2.48,0.28,0.27,-0.89,0.92,15.12,16.94,9.65,8.42,1.47,0.31,0,0.75,0.42,0.33,120.34
C04981,0,343932,22,10000,313,-36,-11.11,-7.23,-10.56,106.5,98.25,8.25,1.22,2.83,-8.11,-7.7,-7.73,-2.14,2.83,-3.63,8.76,5.59,1.14,1.5,0.72,0.28,2.29,0.76,1.53,11.88
C04998,0,1842400,48,12000,2578,621,3.14,,3.41,96.96,87.8,9.16,1.22,0.74,3.52,3.82,2.48,,0,51.75,13.43,8.03,2.34,1.32,1.38,1.38,2.56,1.78,0.78,15.06
C05010,0,407419,15,10000,541,197,10.77,11.36,10.72,89.13,75.15,13.97,1.21,0.63,11.46,11.4,6.99,-0.43,0.63,19.78,12.76,2.52,1.23,1.81,0.88,0.21,3.95,2.48,1.46,117.48
C05017,0,1734654,74,60000,1667,-38,0.41,1.82,0.12,99.69,94.63,5.07,1.21,1.21,0.31,0.09,0.07,-1.04,1.09,-0.65,9.23,5.7,4.92,1.35,1,1,1.71,0.89,0.82,22.59
C05026,0,264824,9,10000,194,50,21.27,22.49,20.67,87.98,82.02,5.97,1.21,0.72,12.51,12.16,11.71,-0.72,0.72,5.01,7.06,1.88,1.8,2.25,1.19,1.19,0.35,0,0.35,13.42
C05034,0,6534812,199,485000,8439,4396,8.74,8.88,8.43,91.93,82.3,9.63,1.21,0.25,9.03,8.71,5.39,-0.09,0.14,8.97,12.4,5.45,4.51,3.56,1.11,0.38,2.86,0.63,2.23,48.5
C05050,0,979067,30,30000,600,413,7.99,8.08,13.45,97.21,82.11,15.1,1.2,0.07,3.92,6.59,5.49,0.12,0.04,13.79,5.88,3.22,2.59,0.64,0.06,0.01,0.82,0,0.82,48.3
C05074,0,15332880,227,480000,13905,6905,-6.76,-6.37,-5.95,105.78,91.88,13.9,1.19,0.32,-4.91,-4.32,-4.41,0.42,0.28,14.29,8.71,5.45,3.99,0.49,1.34,0.53,1.09,0,1.09,8.42
C05082,0,46751,2,15000,62,29,4.54,5.49,4.73,95.33,55.67,39.66,1.19,1.03,4.83,5.02,4.66,-1,1,1.94,12.75,8.71,8.24,1.57,1.26,0,0.1,0,0.1,18.26
C05120,0,2343004,116,227771,5906,-72,-1.6,-0.07,-1.72,101.08,87.94,13.14,1.18,3.32,-3.22,-3.48,-3.69,-2.69,3.07,-0.32,24.2,9.41,7.69,1.31,9.64,2.98,0.64,0.31,0.33,21.66
C05158,0,312334,23,30000,304,-54,0.7,3.46,0.69,98.42,84.9,13.52,1.16,2.19,0.55,0.54,0.49,-2.15,2.15,-1.83,9.36,5.73,5.21,1.27,0.62,0.5,2.99,2.32,0.67,19.74
C05184,0,2553960,82,64800,3295,829,2.12,2.95,1.42,98.08,88.83,9.25,1.16,0.89,2.19,1.47,1.18,-0.62,0.86,12.8,12.39,4.88,1.87,1.33,1.15,0.58,2.62,1.81,0.82,99.32
C05214,0,1209251,29,12500,1670,164,1.86,3.69,1.86,97.04,79.59,17.45,1.14,2.04,2.06,2.06,1.22,-1.72,2.01,13.19,13.26,7.29,7.02,1.95,2.15,0.99,1.25,0.2,1.05,23.39
C05271,0,172237,4,16000,102,65,4.33,5.03,4.33,98.73,80.07,18.66,1.13,0.33,2.06,2.06,1.97,-0.33,0.33,4.08,5.72,0.83,0.03,1.18,0.27,0,1.15,0,1.15,85.49
C05277,0,695454,16,26000,2651,2427,4.89,4.93,4.92,86.09,60.43,25.65,1.13,0.14,14.91,14.99,8.36,-0.08,0.14,93.37,36.6,26.64,25.66,1.27,0.59,0.01,1.09,0.86,0.24,217.28
C05284,0,6578866,167,99000,7923,1394,0.81,1.82,0.65,98.93,84.73,14.2,1.12,1.41,0.78,0.63,0.68,-0.6,0.98,13.84,11.56,6.19,2.55,1.9,1.5,1.08,2.4,1.51,0.89,39.33
C05399,0,2455540,144,95000,3058,775,2.99,3.72,2.9,97.37,84.77,12.59,1.09,0.75,2.98,2.89,1.92,-0.7,0.73,8.16,11.96,7.44,7.14,1.45,1.03,0.22,2.81,2.33,0.47,40.12
C05423,0,1944340,95,25600,2729,1988,5.39,5.56,5.69,94.28,78.88,15.39,1.09,0.76,6.06,6.38,3.86,-0.17,0.19,77.67,13.47,1.9,1.77,2.46,1.21,0.68,3.11,1.89,1.23,65.95
C05442,0,367634,21,10000,924,-3,0.35,2.44,0.35,95.88,85.28,10.61,1.08,4.48,0.71,0.71,0.68,-4.18,4.19,-0.38,24.14,20.95,20.17,0.91,1.54,0.63,5.89,3.04,2.85,15.16
C05493,0,752283,60,20000,1420,996,-3.36,-2.96,-4.79,104.99,51.47,53.52,1.07,1.15,-5.07,-7.23,-7.27,-0.31,0.61,49.82,18.13,13.36,11.98,1.33,0.31,0.31,0.55,0,0.55,12.03
C05516,0,675972,40,16800,1060,788,2.45,2.58,1.9,97.83,85.62,12.21,1.06,0.17,3.07,2.38,1.54,-0.12,0.17,46.95,15.06,7.56,5.87,1.13,0.38,0.1,1.92,1.38,0.54,116.13
C05541,0,2084340,45,100000,2287,918,6.6,6.89,4.91,94.94,76.16,18.78,1.06,0.32,5.8,4.31,2.07,0.05,0.25,9.19,10.54,4,0.73,1.97,0.32,0.32,3.38,1.88,1.49,23.24
C05552,0,374323,8,25000,219,129,2.14,2.63,2.15,99.58,88.26,11.33,1.05,0.46,1.01,1.01,0.96,-0.23,0.23,5.17,5.64,1.46,1.2,1.72,1.82,1.82,0.99,0,0.99,10.88
C05554,0,107696,10,20000,56,36,-16.69,-16.14,-18.86,107.73,29.9,77.83,1.05,0.38,-7.06,-7.97,-8.11,-0.24,0.24,1.81,5.07,1.52,1.51,0.69,0.75,0,0.21,0,0.21,44.67
C05657,0,248940,7,10000,146,61,5.8,6.36,5.91,97.95,78.49,19.46,1.02,0.34,2.73,2.78,2.76,-0.26,0.26,6.17,5.65,1.66,1.44,1.33,1,1,0.84,0,0.84,36.46
C05689,0,973236,2,45000,671,494,-0.41,-0.21,-1.46,100.61,96.35,4.26,1.01,0.63,-0.23,-0.81,-0.82,-0.1,0.11,10.99,6.63,4.46,2.21,0.63,0.14,0.13,0.51,0,0.51,41.16
C05691,0,30547,2,10000,91,-3,-0.08,0.21,0.33,100.28,24.12,76.17,1.01,0.92,-0.19,0.78,0.59,-0.06,0.68,-0.31,28.65,25.74,18.59,0.65,0.4,0,0.21,0,0.21,11.24
C05737,0,5295154,104,76800,7646,574,1.03,2.66,2.92,97.72,89.49,8.23,1,2.08,1.19,3.37,3.35,-1.52,1.87,7.48,13.86,6.19,4.33,1.15,1.99,0.46,1.32,0.62,0.7,72.35
C05750,0,1821650,58,30000,2394,2127,-0.77,-0.76,-1.48,101.8,74.75,27.04,1,0.01,-0.81,-1.56,-1.56,0.23,0.01,70.93,12.62,5.86,5.61,0.47,2.07,2.07,0.66,0.13,0.54,71.66
C05773,0,138147,9,10000,102,30,6.65,7.02,6.65,96.84,85.26,11.58,0.99,0.22,3.93,3.93,3.88,-0.19,0.22,3.02,7.09,2.11,2.08,1.56,0.63,0.63,1.43,0.28,1.15,63.4
C05859,0,1289416,43,10000,998,677,0.27,0.27,0.92,100.6,91.55,9.05,0.97,0.21,0.17,0.57,0.25,0.11,0,67.78,7.44,1.1,0.35,2.32,0.69,0.16,1.12,0.77,0.35,2.24
C05863,0,1971880,95,50000,2083,1618,13.09,13.13,13.31,89.62,78.28,11.34,0.97,0.28,11.07,11.25,6.91,-0.01,0.03,32.22,10.14,2.11,1.67,1.97,0.54,0,0.85,0,0.85,38.6
C05879,0,305677,16,40000,162,85,10.72,12.06,9.91,95.84,78.27,17.57,0.96,0.57,4.55,4.2,3.87,-0.56,0.57,2.13,5.09,1.6,0.98,1.22,0.74,0.3,0.72,0,0.72,24.09
C05914,0,426625,33,10000,317,6,-1.07,0.21,1.15,100.81,97.23,3.58,0.96,0.79,-0.64,0.69,0.67,-0.75,0.76,0.67,7.15,2.71,2.47,1.28,1.75,1.75,1.19,0,1.19,32.45
C05944,0,391267,24,20000,523,74,-4.23,-3.08,-5.86,104.25,94.23,10.02,0.95,1.23,-4.53,-6.27,-6.32,-1.19,1.23,3.72,12.85,6.07,4.02,1.41,0.96,0.36,1.38,1.22,0.17,122.51
C05987,0,2240715,250,25000,671,118,3.51,4.37,3.51,99.89,93.35,6.54,0.94,0.21,0.84,0.84,0.02,-0.21,0.21,4.75,2.88,0.34,0.31,1.31,0.73,0,0.43,0.43,0,12.2
C06007,0,8669836,141,50000,7721,2609,5.11,5.6,5.15,96.95,88.56,8.39,0.94,0.35,3.64,3.67,2.22,-0.33,0.35,52.2,8.55,3.96,3.28,1.81,1.18,1.11,3.07,1.77,1.3,15.55
C06021,0,6252783,172,100000,7252,2525,0.38,0.81,0.36,100.16,89.21,10.95,0.93,0.42,0.35,0.34,0.47,-0.19,0.4,25.25,11.13,3.53,2.6,4.09,1.23,0.7,3.31,2.05,1.26,44.31
C06032,0,131000,25,10000,72,13,13.81,13.83,14.26,94.72,53.93,40.79,0.93,0.08,6.13,6.33,4.46,-0.01,0.01,1.32,5.33,2.06,1.35,0.58,0.51,0,0.07,0,0.07,53.59
C06037,0,14369126,256,44000,17782,3956,2.71,3.27,0.8,97.68,91.95,5.73,0.93,0.56,2.69,0.8,0.5,-0.49,0.55,89.93,11.88,5.37,4.02,1.25,1.01,1.01,3.44,2.65,0.8,56.83
C06068,0,180522,23,12000,210,-47,-2.74,0.3,-14.72,99.94,83.72,16.21,0.92,3.55,-2.56,-13.73,-13.82,-2.84,2.84,-3.98,11.2,5.81,5.39,1.38,2.42,0.67,1.95,1.7,0.25,10.47
C06080,0,2833283,145,90000,3501,303,-5.18,-3.99,-5.06,104.86,90.98,13.88,0.92,1.18,-5.12,-5,-5.02,-1.08,1.18,3.37,11.86,8.89,7.77,1.27,0.82,0.36,0.95,0.53,0.42,18.1
C06086,0,183630,7,10000,90,-48,-20.39,-16.75,-12.97,97.25,59.79,37.45,0.92,11.73,-8.06,-5.13,-5.13,-1.44,1.44,-4.85,4.75,2.34,2.12,1.18,0.71,0.71,1.13,0.12,1.01,10.89
C06089,0,17864140,409,1502500,16676,5001,-15.17,-14.98,-41.47,111.95,102.61,9.34,0.92,0.3,-11.33,-30.97,-34.03,0.21,0.15,2.91,8.96,3.68,2.89,1.86,1.55,0.8,1.32,0.47,0.85,26.11
