KAISHA_CODE,TOSAN_FLG,URIAGE,JUGYOIN_SU,SHIHON_KIN,SOU_SHIHON,JIKO_SHIHON,SO_SHIHON_KEIJO_RIEKI_RITU,SO_SHIHON_KIGYO_SHUEKI_RITU,SO_SHIHON_ZEIBIKIMAE_RIEKI_RITU,URIAGE_EIGYO_HIYO_RITU,URIAGE_GENKA_RITU,URIAGE_HANKANHI_RITU,URIAGE_EIGYO_GAI_SHUEKI_RITU,URIAGE_EIGYO_GAI_HIYO_RITU,URIAGE_KEIJO_RIEKI_RITU,URIAGE_ZEIBIKIMAE_RIEKI_RITU,URIAGE_TOKI_RIEKI_RITU,URIAGE_KINYU_SHUSHI_RITU,URIAGE_KINRI_FUTAN_RITU,SHIHON_KIN_BAI_RITU,SO_SHIHON_KAITEN_KIKAN,KOTEI_SHISAN_KAITEN_KIKAN,YUKEI_KOTEI_SHISAN_KAITEN_KIKAN,URIKAKE_KAITEN_KIKAN,TANAOROSHI_KAITEN_KIKAN,SHOHIN_KAITEN_KIKAN,KAIIRE_SAIMU_KAITEN_KIKAN,SHIHARAI_TEGATA_KAITEN_KIKAN,KAIKAKE_KAITEN_KIKAN,GEN_YOKIN_TEMOCHI_NISSU
C10304,0,180298,18,10000,160,76,-4.56,-3.99,-4.36,102.76,62.1,40.66,0.23,0.71,-3.24,-3.1,-3.13,-0.36,0.41,7.63,8.52,1.98,0.69,1.1,0.28,0.01,1.37,0.91,0.47,120.38
C10315,0,48908,4,3000,30,20,1.29,1.36,1.85,99.55,69.25,30.3,0.23,0.04,0.64,0.92,0.8,-0.03,0.04,6.92,5.97,1.14,0.67,1.48,0.41,0,0.43,0,0.43,89.23
C10317,0,51019,6,3000,71,-7,-0.37,0.41,-0.37,99.76,81.66,18.1,0.23,0.88,-0.42,-0.42,-0.53,-0.88,0.88,-2.63,13.47,6.02,5.66,3.72,2.35,0,0.94,0.16,0.78,38.46
C10323,0,3323154,118,80000,3285,2,-8.6,-5.33,10.2,104.39,102.35,2.05,0.23,2.63,-6.8,8.07,8.05,-2.57,2.58,0.03,9.49,5.83,5.52,1.05,1.73,0.85,0.91,0,0.91,24.27
C10328,0,549447,8,25000,581,382,2.69,,2.71,97.94,78.07,19.87,0.23,0.01,2.28,2.3,1.41,,0,15.31,10.17,2.79,0.24,1.17,0,0,3.29,2.41,0.88,108.38
C10332,0,904279,25,30000,592,141,10.35,11.38,11.01,93.85,81,12.85,0.23,0.95,5.43,5.77,3.64,-0.54,0.54,4.71,6.29,2.82,2.03,1.15,0.34,0.06,0.62,0.12,0.5,58.66
C10333,0,33243,2,10000,30,-23,-6.4,-3.76,-6.4,102.98,32.3,70.68,0.23,1.94,-4.68,-4.68,-4.85,-1.92,1.93,-2.33,8.78,5.31,4.09,2.28,0.25,0.24,0.04,0,0.04,25.44
C10352,0,145973,11,10000,122,14,4.29,6.09,4.19,96.12,76.89,19.23,0.22,1.21,2.88,2.81,2.04,-1.21,1.21,1.5,8.07,4.97,4.59,1.73,0,0,0.49,0,0.49,34.93
C10355,0,70681,7,3000,79,3,1.6,3.7,1.6,96.9,40.31,56.59,0.22,1.89,1.44,1.44,0.77,-1.88,1.89,1.05,10.81,5.18,5.05,1.28,2.07,0,0.71,0,0.71,56.73
C10356,0,665799,22,50000,859,167,11.54,13.48,7.1,84.8,72.78,12.02,0.22,3.5,11.93,7.33,1.26,-1.97,2,3.35,12.4,8.38,7.84,1.19,1.59,0.83,0.55,0,0.55,29.92
C10358,0,125076,7,10000,61,7,-7.13,-5.82,-7.13,102.5,76.46,26.04,0.22,0.51,-2.79,-2.79,-2.84,-0.51,0.51,0.77,4.7,1.65,0.74,1.03,0.07,0,0.9,0,0.9,42.42
C10361,0,471443,34,90000,693,206,0.06,0.87,-0.08,99.19,82.1,17.09,0.22,0.96,0.07,-0.09,-0.12,-0.84,0.96,2.29,14.12,6.2,4.7,1.5,2.59,0.02,1.77,1.39,0.38,77.26
C10407,1,28143,5,83000,165,117,-8.35,-8.18,-8.16,138.32,97.59,40.73,0.22,1.11,-39.21,-38.34,-40,-0.76,0.77,1.41,56.36,11.45,0.08,0.55,14.84,9.7,5,1.4,3.6,6.18
C10413,0,32360,5,10000,15,4,-4.66,-4.46,1.34,101.98,52.83,49.15,0.22,0.08,-1.84,0.53,0.35,-0.08,0.08,0.41,4.73,3.05,2.58,0.91,0.12,0,0.19,0,0.19,19.64
C10427,0,1468140,55,20000,1086,191,0.58,1.51,-0.03,99.33,93.96,5.37,0.22,0.55,0.35,-0.02,-0.02,-0.44,0.55,9.57,7.1,2.14,1.43,2.53,1.92,1.58,3.39,2.27,1.12,14.35
C10428,0,265777,40,10000,299,196,4.5,4.69,2.98,95.99,29.31,66.68,0.22,0.17,4.06,2.69,0.84,-0.17,0.17,19.65,10.83,5.67,5.47,2.79,0.04,0,0.38,0,0.38,70.96
C10430,0,1403452,72,45000,2683,527,2.46,3.93,2.47,93.15,79.11,14.04,0.22,3.32,3.76,3.78,3.73,-2.19,2.26,12.53,18.36,12.19,11.35,1.86,0.75,0.02,1.49,0.83,0.66,74.3
C10431,0,557915,26,20000,665,50,-1.37,0.59,2.77,99.66,86.44,13.22,0.22,1.87,-1.31,2.65,2.57,-1.77,1.87,2.52,11.45,6.04,4.84,1.18,1.52,0.48,2.24,1.91,0.33,76.31
C10450,0,520160,16,30000,474,242,8.85,9.07,8.84,93.59,69.15,24.44,0.21,0.16,6.46,6.45,4.76,-0.12,0.16,8.09,8.76,2.66,1.86,1.11,0.57,0.07,1.72,0.89,0.83,50.89
C10459,0,244582,14,30000,377,186,-0.06,0.47,-0.45,99.64,58.91,40.73,0.21,0.65,-0.07,-0.56,-0.62,-0.65,0.65,6.2,14.83,12.42,11.78,0.7,0.36,0.19,1.88,0.96,0.92,12.3
C10467,0,446924,42,20000,361,209,4.25,4.7,4.25,97.17,91.7,5.47,0.21,0.29,2.75,2.75,1.57,-0.29,0.29,10.47,7.76,4.01,2.44,1.5,0.38,0,0.05,0,0.05,36.6
C10490,0,2983755,80,45500,3356,2136,6.15,,10.93,94.47,81.26,13.21,0.21,0.2,5.54,9.84,6.21,,0,46.96,10.8,4.86,4.49,1.43,0.4,0.4,1.98,1.22,0.76,84.89
C10491,0,234816,6,10000,309,40,-3.8,-1.77,-3.82,102.07,68.55,33.51,0.21,2.14,-4,-4.03,-4.05,-2.1,2.14,4.09,12.65,5.23,3.62,2.21,1.4,1.32,1.71,1.01,0.7,89.73
C10495,0,1162527,14,10000,1618,725,4.41,4.89,4.41,94.77,69.88,24.89,0.21,0.54,4.91,4.91,4.9,-0.53,0.54,72.57,13.37,4.12,0.48,1.37,1.74,0.74,1.44,0.6,0.85,157.98
C10513,0,22088,6,3000,20,0,11.13,11.63,11.13,91.36,74.75,16.61,0.21,0.47,8.39,8.39,8.1,-0.37,0.37,0.02,9.04,3.09,2.53,0.18,1.47,0,0.59,0,0.59,121.48
C10519,0,1450045,20,30000,1107,91,3.11,4.48,3.11,97.48,90.46,7.01,0.21,0.83,1.9,1.9,1.89,-0.69,0.83,3.06,7.33,4.38,3.03,1.14,0.26,0.12,1.41,0,1.41,43.67
C10524,0,325572,9,20000,323,67,-0.57,0.71,-0.22,99.38,71.63,27.74,0.21,1.29,-0.45,-0.17,-0.17,-0.96,1.02,3.36,9.53,2.6,2.01,2,1.58,1.58,1.43,0,1.43,45.23
C10528,0,175912,10,10000,73,14,1.51,1.89,0.92,99.57,86.6,12.98,0.2,0.13,0.5,0.31,0.27,-0.12,0.13,1.46,4.01,0.63,0.13,1.24,0.27,0,0.97,0.03,0.94,51.79
C10537,0,4260471,185,20000,3444,1556,6.47,6.68,6.68,95.88,88.46,7.43,0.2,0.14,4.18,4.32,3.8,-0.14,0.14,77.82,7.76,3.02,2.96,2.26,0.5,0,1.45,0,1.45,58.98
C10542,0,274174,6,5000,210,20,1.33,2.65,1.38,98.57,91.74,6.83,0.2,0.81,0.82,0.85,0.62,-0.81,0.81,4.07,7.39,4.92,4.79,1.12,0.36,0.11,0.99,0,0.99,23.6
C10551,0,111424,8,8000,57,-17,-5.71,-4.65,-5.71,102.11,24.82,77.29,0.2,0.44,-2.35,-2.35,-2.4,-0.44,0.44,-2.24,4.93,1.92,1.34,0.96,0.59,0,0.55,0,0.55,44.36
C10552,0,209676,6,50000,171,46,1.09,2.46,1.09,98.58,87.84,10.73,0.2,0.91,0.71,0.71,0.49,-0.88,0.9,0.92,7.85,3.04,2.73,1.61,1.82,1.64,0.85,0,0.85,21.13
C10559,0,451512,20,10000,751,230,0.69,1.67,-3.48,97.97,65.37,32.61,0.2,1.3,0.92,-4.63,-4.71,-1.28,1.3,23.08,15.97,8.85,6.3,1.12,2.66,0,2.4,1.89,0.51,33.85
C10561,0,4074340,135,246000,3921,521,-3.57,-3.3,-3.57,102.74,94.69,8.05,0.2,0.21,-2.75,-2.75,-2.8,-0.18,0.21,2.06,9.24,5.14,4.59,2.04,1.03,0.36,2.71,1.03,1.68,0.63
C10567,0,119606,7,10000,143,-58,-6.94,-3.92,-6.25,103.96,89.23,14.73,0.2,2.9,-6.66,-5.99,-6.04,-2.9,2.9,-5.84,11.52,5.8,5.8,1.82,1.34,1.19,1.22,0,1.22,8.02
C10583,0,135318,5,10000,102,11,2.02,3.58,2.75,97.11,69.86,27.25,0.2,1.86,1.23,1.67,1.52,-0.95,0.95,1.18,7.3,4.4,4.12,0.77,0.73,0.59,0.45,0,0.45,22.79
C10584,0,1674634,44,19125,704,99,-6.26,-5.69,-5.15,102.05,86.95,15.1,0.2,0.26,-2.11,-1.73,-1.73,-0.19,0.19,5.22,4.04,2.03,1.8,1.17,0.22,0.22,1.85,0.85,1,12.02
C10588,0,503161,25,20000,428,22,-3.26,-1.95,-3.42,101.53,82.24,19.29,0.2,0.89,-2.22,-2.33,-2.33,-0.82,0.89,1.11,8.17,2.31,1.58,0.94,2.95,0.87,2.44,1.5,0.94,22.2
C10611,0,241837,14,10000,102,-4,3.2,4.43,3.3,98.64,79.64,19,0.2,0.47,1.09,1.12,1.05,-0.42,0.42,-0.49,4.07,1.71,1.44,1.58,0.74,0.74,0.78,0,0.78,1.31
C10613,0,4129245,99,140000,3960,2445,17.84,17.84,17.8,86.51,80.24,6.27,0.2,0,13.69,13.66,8.44,0.05,0,17.47,9.21,4.57,4.28,2.08,0.36,0.14,1.9,0,1.9,0.12
C10621,0,112734,3,8000,58,10,0.53,1.51,1.01,99.58,86,13.58,0.2,0.41,0.22,0.42,0.29,-0.4,0.41,1.27,4.94,0.62,0.31,1.59,0,0,0.84,0,0.84,54.4
C10633,0,281556,10,4000,227,90,1.65,1.91,1.65,98.95,88.51,10.44,0.19,0.17,1.06,1.06,0.86,-0.13,0.17,22.61,7.75,2.84,1.9,2.02,0.17,0.06,1.58,0.79,0.79,53.76
C10635,0,127519,2,10000,89,20,0.94,1.3,1.06,99.44,79.66,19.78,0.19,0.22,0.53,0.59,0.39,-0.19,0.2,2.03,6.74,2.88,1.99,1.46,0.16,0.03,1.1,0,1.1,53.94
C10652,0,6844648,109,10000,1455,310,-9.89,-9.88,-7.3,101.87,98.7,3.16,0.19,0,-1.68,-1.24,-1.24,0,0,31.07,2.04,0.34,0.19,1.22,0.32,0.15,1.17,0,1.17,4.51
C10680,0,213650,3,3000,95,-160,-11.73,-7.7,-12.35,102.94,91.18,11.76,0.19,1.44,-4.2,-4.42,-4.44,-1.44,1.44,-28.45,4.29,3.12,3.12,0.74,0.02,0,1.2,0,1.2,4.6
C10684,0,445341,32,10000,324,29,6.51,8.11,6.51,95,88.21,6.8,0.19,1.4,3.79,3.79,2.42,-0.92,0.93,2.99,6.99,2.7,2.42,1.34,0.65,0.31,0.59,0,0.59,43.81
C10689,0,691811,30,21000,713,418,1.38,1.38,1.35,99.05,88.34,10.71,0.19,0,1.14,1.12,0.79,0.08,0,19.98,9.9,3.36,1.81,2.69,1.28,0.54,2.5,0.31,2.2,55.48
C10696,0,79184,7,3000,80,0,0.21,1.68,0.24,98.57,64.94,33.63,0.19,1.45,0.17,0.19,0.1,-1.19,1.2,0.26,9.79,3.36,1.9,2.73,1.31,0,0.46,0.07,0.39,27.94
C10701,0,23875,0,5000,9,8,2.15,2.63,1.8,99.31,60.33,38.97,0.19,0.16,0.72,0.6,0.15,0.03,0.16,1.6,4.01,2.35,1.9,0.1,0.17,0,0.03,0,0.03,37.52
C10732,0,261322,10,10000,81,18,15.31,15.96,13.62,96.18,77.74,18.43,0.18,0.2,3.8,3.38,1.69,-0.15,0.16,1.81,2.98,0.48,0.37,0.52,0.01,0,1.47,0,1.47,49.79
C10744,0,233052,21,10000,203,93,3.45,3.84,14.16,97.51,57.52,39.99,0.18,0.27,2.4,9.87,7.35,-0.27,0.27,9.32,8.36,3.54,2.07,1.22,0.6,0.6,0.27,0,0.27,78.29
C10768,0,345949,22,20000,283,157,5.09,5.13,5.04,96.82,65.58,31.24,0.18,0.02,3.33,3.3,3.25,0.04,0.02,7.85,7.86,2.1,1.08,1.77,0.06,0.06,2.94,0.84,2.1,91.17
C10782,0,3487693,104,366000,4032,1930,1.56,1.62,1.55,98.69,89.38,9.31,0.18,0.05,1.45,1.44,0.9,-0.01,0.05,5.28,11.1,4.1,3.89,1.84,1.87,0.16,3.95,1.27,2.68,3.43
C10783,0,874632,48,70000,1389,104,0.11,1.5,0.11,98.25,87.51,10.74,0.18,1.78,0.14,0.14,0.12,-1.74,1.76,1.5,15.25,9.08,8.42,1.28,1.55,0.81,2.03,0.99,1.05,70.54
C10798,0,237568,21,10000,183,-13,1.42,3.34,0.6,98.12,72.82,25.3,0.18,1.19,0.88,0.37,0.34,-1.18,1.18,-1.36,7.4,2.98,2.68,1.03,0.74,0,2.44,1.65,0.78,25.96
C10804,0,3923580,41,100000,1349,372,4.17,4.49,3.67,98.83,87.71,11.12,0.18,0.21,1.15,1.01,0.54,-0.09,0.09,3.72,3.3,0.38,0.23,1.25,1.11,0.61,1.3,0.71,0.59,14.72
C10824,0,1009771,15,20000,513,225,7.61,7.8,7.61,96.86,88.36,8.5,0.17,0.21,3.1,3.1,1.98,-0.01,0.08,11.41,4.88,0.91,0.35,1.9,0.53,0.53,1.96,1.33,0.63,42.61
C10837,0,122874,6,10000,78,21,6.06,6.99,4.71,96.57,43.39,53.18,0.17,0.48,3.12,2.42,0.61,-0.46,0.48,2.14,6.17,1.69,1.58,1.14,1.22,0,0.77,0.49,0.28,49.92
C10841,0,185132,7,10000,98,8,31.3,31.9,29.72,86.54,55.41,31.12,0.17,0.26,13.38,12.7,12.61,-0.23,0.26,0.84,5.13,3.05,1.77,0.88,0.12,0,0.23,0,0.23,24.35
C10859,0,912706,36,10000,592,56,3.52,5.13,2.59,97.28,90.29,6.98,0.17,1.07,1.83,1.34,1.33,-0.8,0.84,5.62,6.23,1.95,1.89,1,0.54,0.12,1.66,0.85,0.81,61
C10870,0,667055,43,3000,450,-12,0.27,3.42,0.27,98.32,90.43,7.89,0.17,1.7,0.15,0.15,0.14,-1.7,1.7,-4.09,6.49,4.81,4.48,0.59,0.19,0.14,0.12,0,0.12,17.97
C10871,0,443718,27,30000,364,168,5.24,5.74,5.24,96.39,87.02,9.37,0.17,0.33,3.45,3.45,2.42,-0.32,0.33,5.62,7.9,4.85,4.79,1.06,0.38,0.22,0.57,0,0.57,35.55
C10897,0,390461,5,12000,247,20,0.02,0.83,0.05,99.73,85.54,14.2,0.16,0.41,0.01,0.02,0.01,-0.41,0.41,1.72,6.07,0.81,0.71,2.18,2.51,2.51,0.94,0,0.94,1.74
C10904,0,256828,3,30000,268,236,-4.45,-4.45,-7.51,103.87,100.43,3.44,0.16,0,-3.72,-6.28,-6.34,0.14,0,7.87,10.03,7.3,0,0.14,0.51,0.51,0,0,0,58.37
C10914,0,264770,26,15000,325,91,0.91,2.29,0.91,97.9,78.78,19.12,0.16,1.35,0.9,0.9,0.84,-1.26,1.35,6.13,11.81,5.63,4.17,1.63,1.96,0.72,1.08,0.47,0.61,46.82
C10917,0,591826,16,10000,563,169,14.71,15.78,14.89,88.14,80.27,7.87,0.16,0.81,11.21,11.35,7.52,-0.67,0.81,16.94,9.14,4.15,3.03,1.16,0.44,0.44,1.11,0,1.11,61.79
C10938,0,47377,2,10000,69,1,0.62,2.19,0.34,97.48,40.88,56.6,0.16,1.95,0.73,0.39,0.26,-1.71,1.84,0.13,14.1,7.32,4.45,1.6,0.12,0,0.77,0,0.77,126.71
C10946,0,565196,46,5000,546,-156,4.63,8.74,-9.09,93.4,79.53,13.88,0.16,3.18,3.58,-7.03,-7.05,-3.14,3.18,-28.45,9.28,5.31,5.08,1.59,0.97,0.45,1.43,0,1.43,22.82
C10968,0,84104,3,15000,101,-36,-6.26,,-5.28,103.7,75.56,28.14,0.16,2.48,-6.03,-5.08,-5.25,,0,-2.46,11.56,2.8,1.39,2.89,1.69,0.3,3.21,0.35,2.86,126.55
C10969,0,5663744,116,75000,7731,6229,14.37,14.4,14.37,84.43,55.77,28.66,0.16,0.04,15.69,15.69,9.38,-0.01,0.03,83.06,13.1,3.39,3.31,0.86,0.28,0.28,1.19,0.94,0.25,252.61
C10973,0,63864,2,2550,25,6,20.06,20.32,20.06,93.34,77.76,15.58,0.15,0.4,6.42,6.42,4.73,0.06,0.08,2.48,3.84,0.03,0,2.3,0,0,1.7,0,1.7,18.95
C10991,0,1012805,87,30000,602,60,1.95,2.81,1.95,98.82,94.3,4.51,0.15,0.41,0.93,0.93,0.65,-0.41,0.41,2.01,5.71,3.65,3.64,1.02,0.91,0.73,0.68,0,0.68,4.25
C10994,0,2098685,93,50000,1792,392,3.02,3.54,3.02,97.73,85.44,12.29,0.15,0.36,2.06,2.06,1.24,-0.36,0.36,7.85,8.2,3.9,3.62,1.21,0.68,0.17,2.15,1.15,1,29.63
C10998,0,1153384,36,10000,753,-38,-1.57,1.5,-1.27,99.36,72.46,26.9,0.15,1.61,-0.82,-0.66,-0.67,-1.6,1.6,-3.87,6.27,2.7,2.45,1.22,0.58,0.29,2.12,1,1.12,8.72
C11004,0,16828,0,7500,29,4,-7.42,-6.3,-5.87,108.99,30.45,78.54,0.15,1.66,-10.5,-8.3,-8.97,-1.46,1.59,0.65,16.97,1.63,1.21,2.27,11.35,9.7,0.61,0,0.61,52.46
C11010,0,815288,102,10000,1795,351,2.22,3.51,0.04,91.89,82.02,9.87,0.15,4.34,3.92,0.08,-3.18,-2.24,2.26,35.12,21.14,10.85,9.31,1.23,3.8,0.38,0.87,0.36,0.51,121.38
C11012,0,480818,19,12000,588,476,0.45,0.48,0.45,99.68,84.53,15.15,0.15,0.03,0.44,0.44,0.26,-0.01,0.03,39.69,11.76,1.77,0.76,1.61,0.19,0.1,1.62,0,1.62,123.01
C11015,0,1041617,54,85000,978,260,0.02,0.93,0.66,99.46,93.29,6.16,0.15,0.68,0.01,0.5,0.5,-0.66,0.68,3.06,9.02,5.23,5.02,1.54,1.41,1.04,2.18,1.63,0.55,21.5
C11016,0,284499,7,10000,207,53,1.68,2.4,0.34,98.63,76.64,21.98,0.15,0.54,0.98,0.2,0.18,-0.42,0.42,5.34,7.01,1.63,0.88,1.18,0.48,0,1.83,1.03,0.8,72.35
C11017,0,994308,36,30000,1256,-84,2.24,4.01,2.19,96.09,86.97,9.12,0.15,1.79,2.26,2.21,2.19,-1.79,1.79,-2.8,12.13,8.1,7.87,1.62,1.06,0.08,2.7,2.09,0.6,39.34
C11019,0,661123,11,10000,378,199,6.51,6.99,5.67,96.79,72.68,24.11,0.15,0.37,2.99,2.6,1.66,-0.22,0.22,19.9,5.5,2.51,2.31,1.56,0.58,0.08,0.91,0,0.91,13.71
C11038,0,621244,42,10000,436,16,1.04,3,0.61,98.31,74.01,24.29,0.15,1.25,0.59,0.34,0.32,-1.09,1.1,1.7,6.75,0.84,0.63,1.26,2.9,0,0.7,0.56,0.14,47.62
C11058,0,389616,7,10000,317,61,2.06,3.81,2.39,97.65,78.21,19.44,0.14,1.14,1.35,1.56,1.13,-1.14,1.14,6.11,7.83,5.63,5.06,0.49,0.37,0.2,0.09,0,0.09,25.83
C11060,0,227051,23,20000,156,107,21.44,21.98,21.44,87.87,70.95,16.93,0.14,0.42,11.85,11.85,7.4,-0.3,0.3,5.36,6.63,3.15,2.49,1.2,0.51,0,0.36,0,0.36,50.37
C11067,0,3677277,24,40000,3671,423,0.77,1.95,0.62,98.58,91.27,7.32,0.14,0.94,0.61,0.49,0.44,-0.87,0.94,10.6,9.58,4.08,3.82,1.92,0.04,0,1.63,0,1.63,28.13
C11077,0,354427,12,10000,572,127,1.29,2.45,1.3,96.95,80.6,16.35,0.14,1.52,1.67,1.68,1.22,-1.48,1.49,12.74,15.5,4.94,4.1,2.18,4.98,4.98,0.39,0,0.39,98.42
C11113,0,1898460,56,10000,1216,439,2.66,3.17,2.66,97.66,84.01,13.65,0.14,1.12,1.37,1.37,1.36,-0.23,0.26,43.93,6.15,0.95,0.18,1.31,1.32,0.01,1.23,0,1.23,66.59
C11118,0,2364114,123,100000,1466,940,30.51,30.51,30.6,84.98,68.39,16.59,0.13,0.01,15.14,15.19,10.87,0,0,9.4,5.96,0.39,0.25,1.54,0.47,0.03,0.93,0.12,0.82,90.93
C11134,0,128877,29,3000,141,128,-0.53,-0.53,-0.53,100.6,85.01,15.58,0.13,0,-0.47,-0.46,-0.56,0.09,0,42.84,10.54,3.88,2.36,0.3,0.2,0,0,0,0,185.47
C11137,0,957437,43,40000,909,412,-6.5,-6.13,-6.5,104.78,92.43,12.35,0.13,0.28,-4.94,-4.94,-5,-0.28,0.28,10.31,9.11,3.61,3.15,1.9,1.41,0.77,2.85,1.58,1.27,29.09
C11138,0,236017,18,22000,304,277,8.46,8.46,8.78,91.39,69.72,21.67,0.13,0,8.75,9.07,5.97,0.01,0,12.6,12.4,4.32,0.34,1.69,1.4,0.78,0.62,0,0.62,88.45
C11148,0,2490323,80,50000,1248,581,6.08,6.25,4.28,97.37,89.4,7.96,0.13,0.33,2.44,1.71,0.66,-0.06,0.07,11.64,4.81,3.02,1.71,1.18,0.11,0.06,1,0,1,9.68
C11159,0,860616,35,15000,963,819,-1.7,-1.7,-1.9,101.49,82.32,19.18,0.13,0.17,-1.53,-1.7,-1.74,0.04,0,54.65,10.75,3.97,2.94,1.7,1.38,1.38,1.25,0.83,0.42,70.15
C11161,0,219102,6,10000,137,28,2.71,2.98,2.96,98.62,83.96,14.66,0.13,0.15,1.36,1.48,1.27,-0.14,0.14,2.87,6.03,2.14,1.9,1.08,0.17,0.11,1.44,0.8,0.64,20.79
C11170,0,172761,8,10000,121,27,2.58,4,2.58,97.88,84.48,13.41,0.13,0.8,1.45,1.45,1.04,-0.8,0.8,2.77,6.74,1.71,1.09,0.98,0.34,0.03,1.06,0.45,0.61,60.99
C11181,0,358523,17,20000,804,718,4.51,4.51,4.51,92.04,79.09,12.95,0.13,0,8.09,8.09,5.19,0.05,0,35.91,21.53,4.71,4.68,4.49,1.12,0.63,1.36,1.04,0.31,312.14
C11192,0,2503780,110,50000,1715,1355,2.2,2.2,2.07,98.93,90.96,7.97,0.13,0,1.21,1.14,0.73,0.05,0,27.11,6.58,1.93,1.93,1.14,1.35,0.85,0.56,0,0.56,29.48
C11193,0,98384,0,8000,24,-60,27.2,34.8,27.2,93.26,80.06,13.2,0.13,1.5,5.37,5.37,5.31,-1.48,1.5,-7.52,2.37,0.05,0.02,1.85,0,0,1.06,0,1.06,10.77
C11195,0,2590437,35,50000,1961,140,0.38,1.47,0.43,99.11,96.84,2.27,0.13,0.79,0.23,0.26,0.16,-0.64,0.66,2.81,7.27,1.36,0.78,3.41,0.41,0.12,3.58,0.1,3.49,44.91
C11220,0,232148,16,53500,392,46,5.61,7.27,5.61,90.09,55.05,35.04,0.12,2.43,7.6,7.6,7.46,-2.25,2.25,0.87,16.24,9.92,9.43,3.16,1.57,0.49,2.07,1.41,0.66,14.73
C11229,0,181778,9,1000,65,-9,-14.59,-11.94,-14.2,103.13,96.31,6.82,0.12,1.22,-4.24,-4.12,-4.15,-0.77,0.77,-9.37,3.48,0.91,0.55,1.15,1.4,0.89,0.87,0,0.87,0.71
C11239,0,551287,22,10000,537,116,0.97,1.76,0.94,98.72,81.69,17.03,0.12,0.64,0.76,0.73,0.6,-0.6,0.62,11.68,9.36,2.8,0.68,1.11,0.93,0.93,3.22,2.6,0.61,101.8
C11240,1,128144,9,26000,266,19,-2.52,-0.1,-2.56,99.9,81.81,18.09,0.12,4.42,-4.19,-4.25,-4.38,-4.02,4.02,0.76,19.96,12.09,9.64,5.48,0.96,0,1.15,1.15,0,16
C11251,0,276619,23,24000,142,-86,1.2,5.76,1.14,97.65,82.11,15.54,0.12,1.97,0.5,0.47,0.28,-1.88,1.88,-3.6,4.95,3.61,3.43,0.78,0.28,0.16,0.81,0.47,0.34,6.93
C11252,0,690589,27,10000,359,230,12.9,13.05,12.88,94.59,88.76,5.84,0.12,0.16,5.37,5.36,3.6,-0.06,0.06,23.02,5,2.15,2.12,1.03,0.27,0.27,0.64,0,0.64,46.7
C11258,0,251188,2,10000,183,46,3.26,4.83,2.24,97.3,84.57,12.73,0.12,0.92,1.9,1.31,0.99,-0.92,0.92,4.61,7.01,3,2.19,1.25,1.43,0.8,0.32,0,0.32,19.49
C11259,0,529410,30,10000,176,-158,-2.16,-1.9,-2.19,100.62,85.57,15.05,0.12,0.07,-0.58,-0.59,-0.6,-0.07,0.07,-15.84,3.2,0.82,0.76,0.84,0.8,0.33,1.11,0,1.11,18.46
C11275,0,205172,25,34000,215,43,1.66,4.05,1.66,96.71,34.86,61.85,0.12,2.01,1.4,1.4,1.4,-2,2.01,1.27,10.08,5.05,4.84,1.75,1.24,1.24,0.25,0,0.25,37.35
C11285,0,99583,4,3000,63,-32,-35.51,-33.87,-43.88,112.88,78.59,34.29,0.12,5.37,-18.12,-22.39,-22.52,-0.84,0.84,-10.95,6.12,2.91,2.27,1.34,0.87,0.48,0.42,0,0.42,11.56
C11289,0,212639,23,12000,120,-8,-12.94,-11.3,-12.94,105.2,73.13,32.07,0.12,0.77,-5.85,-5.85,-6.15,-0.74,0.74,-0.73,5.43,1.39,0.77,1.4,1,0.68,0.33,0,0.33,22.39
C11316,0,2980264,26,10000,2762,1002,7.24,7.66,7.24,94.17,83.42,10.75,0.11,0.58,5.37,5.37,4,-0.31,0.31,100.26,8.9,2.54,2.52,3.2,2.22,1.8,0.88,0,0.88,1.21
C11332,0,1651556,88,48000,1947,988,1.04,1.25,0.77,98.65,74.63,24.02,0.11,0.49,0.98,0.72,0.24,-0.19,0.19,20.59,11.32,5.32,5.05,2.43,1.7,1.39,2.55,1.88,0.67,23.71
C11335,0,3370129,246,97720,4766,972,1.67,3.14,1.49,96.23,94.11,2.12,0.11,1.98,1.89,1.68,1.66,-1.65,1.66,9.96,13.58,10.81,8.72,1.19,1,0.19,0.33,0,0.33,11.26
C11337,0,131590,6,3000,37,-11,15.49,17.46,15.49,96.08,75.96,20.12,0.11,0.48,3.56,3.56,3.51,-0.45,0.45,-3.87,2.75,0.46,0.35,1.65,0.42,0,1.08,0,1.08,6.44
C11339,0,1257673,53,60000,1744,1205,-1.06,-0.95,-1.06,101.16,68.29,32.87,0.11,0.13,-1.18,-1.18,-1.21,-0.1,0.13,20.08,13.32,3.86,2.82,1.36,1.12,1.12,1.88,1.38,0.5,132.9
C11346,0,819192,25,36000,1248,264,1.85,2.79,2.12,96.37,78.5,17.86,0.11,1.49,2.26,2.58,1.11,-1.07,1.14,7.36,14.63,5.34,4.77,0.48,6.5,3.36,1.58,1.14,0.44,48.54
